id,wholesaler_id,retailer_id,buyer_type,shipping_type,order_type,book_time,last_status,last_status_time,anomaly_label
4744329,56945,23702,retailer,pick-up,app,8/6/2020 8:48,selesai,8/6/2020 15:17,0
4744336,137919,98751,retailer,same-day,app,8/6/2020 8:48,selesai,8/7/2020 13:02,0
4700709,54188,161921,retailer,same-day,app,8/4/2020 11:15,selesai,8/6/2020 19:18,0
4700766,53841,5741,retailer,same-day,app,8/4/2020 11:16,selesai,8/11/2020 17:21,0
4688073,140598,126295,retailer,same-day,app,8/3/2020 18:40,selesai,8/4/2020 13:40,0
4706607,165703,71233,retailer,pick-up,app,8/4/2020 14:26,siap-diambil,8/17/2020 22:53,0
4706682,212308,1132560,retailer,pick-up,app,8/4/2020 14:28,selesai,8/5/2020 10:04,0
4980970,1130411,144221,retailer,pick-up,app,8/16/2020 21:49,siap-diambil,8/21/2020 18:05,0
4981027,141613,1133419,retailer,pick-up,otc,8/16/2020 21:55,selesai,8/16/2020 21:55,0
4981059,59013,55382,retailer,pick-up,app,8/16/2020 21:58,selesai,8/18/2020 17:17,0
4983292,57949,31744,retailer,pick-up,app,8/17/2020 7:10,selesai,8/20/2020 21:35,0
4983910,150572,16366,retailer,same-day,app,8/17/2020 7:39,selesai,8/22/2020 8:41,0
4983928,235793,1147282,retailer,pick-up,app,8/17/2020 7:40,siap-diambil,8/22/2020 0:17,0
4983935,1147,287,retailer,same-day,app,8/17/2020 7:41,selesai,8/19/2020 16:09,0
4983960,54060,44837,retailer,pick-up,app,8/17/2020 7:41,selesai,8/19/2020 15:25,0
4983985,54199,4828,retailer,pick-up,app,8/17/2020 7:43,siap-diambil,9/5/2020 14:29,0
4984046,235793,262227,retailer,pick-up,app,8/17/2020 7:46,siap-diambil,8/22/2020 0:06,0
4979809,1104175,123779,retailer,pick-up,app,8/16/2020 19:39,selesai,9/10/2020 13:07,0
4983685,182518,1122982,retailer,same-day,app,8/17/2020 7:29,selesai,8/18/2020 18:45,0
4981602,57925,957808,retailer,next-day,app,8/16/2020 23:04,selesai,8/21/2020 16:47,0
4981645,154376,174065,retailer,pick-up,app,8/16/2020 23:09,selesai,8/18/2020 5:14,0
4981656,139686,1193456,retailer,pick-up,otc,8/16/2020 23:11,selesai,8/16/2020 23:11,0
4981695,139191,976712,retailer,pick-up,otc,8/16/2020 23:17,selesai,8/16/2020 23:17,0
4981706,139137,79533,retailer,next-day,app,8/16/2020 23:18,selesai,8/20/2020 15:19,0
4981763,56113,1105734,retailer,pick-up,app,8/16/2020 23:26,selesai,8/17/2020 21:31,0
4912989,61602,209757,retailer,same-day,app,8/13/2020 15:34,selesai,8/14/2020 9:33,0
5001894,154376,245988,retailer,pick-up,app,8/18/2020 6:31,selesai,8/19/2020 5:02,0
5001901,170435,163695,retailer,same-day,app,8/18/2020 6:32,selesai,8/18/2020 17:57,0
4067981,53841,5715,retailer,same-day,app,7/6/2020 11:43,selesai,7/15/2020 16:01,0
4068030,141323,227754,retailer,same-day,app,7/6/2020 11:45,selesai,7/7/2020 18:46,0
4068045,140245,112091,retailer,pick-up,app,7/6/2020 11:45,selesai,7/7/2020 8:52,0
4068145,53903,48203,retailer,same-day,app,7/6/2020 11:49,selesai,7/7/2020 17:00,0
4068181,54022,240301,retailer,pick-up,otc,7/6/2020 11:50,selesai,7/6/2020 11:50,0
4068264,152326,1114036,retailer,pick-up,app,7/6/2020 11:53,selesai,7/6/2020 15:57,0
4516256,1151,700,retailer,pick-up,app,7/27/2020 0:08,selesai,7/27/2020 20:41,0
4516258,60092,228642,retailer,pick-up,app,7/27/2020 0:09,siap-diambil,7/28/2020 7:01,0
4516260,54020,20687,retailer,same-day,app,7/27/2020 0:10,selesai,7/29/2020 7:36,0
4516273,60102,15352,retailer,pick-up,app,7/27/2020 0:16,selesai,7/27/2020 12:32,0
4526588,136340,115745,retailer,pick-up,app,7/27/2020 11:00,selesai,8/1/2020 22:14,0
4526603,139648,76030,retailer,pick-up,app,7/27/2020 11:01,selesai,7/27/2020 16:18,0
4528573,142391,18253,retailer,pick-up,app,7/27/2020 11:55,siap-diambil,7/29/2020 9:40,0
4528577,56156,163571,retailer,next-day,app,7/27/2020 11:55,selesai,8/8/2020 7:06,0
4071036,54022,5927,retailer,pick-up,otc,7/6/2020 13:31,selesai,7/6/2020 13:31,0
4516609,57966,226706,retailer,pick-up,app,7/27/2020 5:19,siap-diambil,7/27/2020 10:58,0
4722690,138797,1135299,retailer,pick-up,app,8/5/2020 9:55,selesai,8/5/2020 17:00,0
4722705,56098,63623,retailer,pick-up,app,8/5/2020 9:55,selesai,8/7/2020 13:41,0
4723224,56663,44570,retailer,pick-up,app,8/5/2020 10:09,siap-diambil,8/20/2020 9:46,0
4723241,1131,236726,retailer,pick-up,otc,8/5/2020 10:09,selesai,8/5/2020 10:09,0
4736062,140153,207157,retailer,pick-up,otc,8/5/2020 17:56,selesai,8/5/2020 17:56,0
4736075,1155025,191442,retailer,pick-up,app,8/5/2020 17:57,selesai,8/6/2020 11:37,0
4736094,56141,1125950,retailer,next-day,app,8/5/2020 17:58,selesai,8/6/2020 18:42,0
4736145,145168,114865,retailer,pick-up,app,8/5/2020 18:02,selesai,8/5/2020 23:31,0
4712462,138780,94416,retailer,pick-up,app,8/4/2020 18:45,selesai,8/5/2020 10:14,0
4784677,58028,24796,retailer,pick-up,app,8/7/2020 20:19,selesai,8/9/2020 18:31,0
4784692,58028,24796,retailer,pick-up,app,8/7/2020 20:21,selesai,8/9/2020 18:30,0
4819290,58028,24796,retailer,pick-up,app,8/9/2020 18:41,selesai,8/10/2020 9:37,0
4698743,54456,2809,retailer,pick-up,app,8/4/2020 10:15,selesai,9/8/2020 8:49,0
4698758,222158,73249,retailer,same-day,app,8/4/2020 10:15,selesai,8/6/2020 19:23,0
4976220,54616,51190,retailer,next-day,app,8/16/2020 15:20,selesai,8/20/2020 4:15,0
4976235,57656,12755,retailer,pick-up,app,8/16/2020 15:22,selesai,8/18/2020 7:19,0
3924668,54006,29328,retailer,next-day,app,6/29/2020 9:14,selesai,7/1/2020 12:19,0
3924919,147545,104418,retailer,same-day,app,6/29/2020 9:22,selesai,6/30/2020 23:43,0
3924970,1147,1990,retailer,same-day,app,6/29/2020 9:23,selesai,7/1/2020 19:00,0
3924987,54695,24246,retailer,pick-up,app,6/29/2020 9:24,selesai,7/11/2020 15:34,0
3924989,54307,30266,retailer,same-day,app,6/29/2020 9:24,selesai,7/2/2020 8:11,0
3925006,144940,188074,retailer,pick-up,app,6/29/2020 9:24,selesai,6/30/2020 6:16,0
3925019,58380,50178,retailer,pick-up,app,6/29/2020 9:25,selesai,7/1/2020 12:37,0
3925021,54052,51982,retailer,pick-up,app,6/29/2020 9:25,selesai,6/29/2020 10:38,0
3925023,138013,123942,retailer,same-day,app,6/29/2020 9:25,selesai,6/30/2020 13:54,0
4207410,66104,578538,retailer,pick-up,app,7/13/2020 9:01,selesai,7/17/2020 14:28,0
4068062,53807,180494,retailer,same-day,app,7/6/2020 11:46,selesai,7/8/2020 8:50,0
4068064,248606,1122965,retailer,pick-up,app,7/6/2020 11:46,selesai,7/10/2020 19:53,0
4374770,135818,113046,retailer,pick-up,app,7/20/2020 15:12,selesai,7/29/2020 13:13,0
4374785,57782,146136,retailer,pick-up,app,7/20/2020 15:13,selesai,7/23/2020 16:10,0
4523510,100514,94662,retailer,pick-up,app,7/27/2020 9:44,selesai,7/28/2020 10:02,0
4523544,53908,2558,retailer,same-day,app,7/27/2020 9:45,selesai,7/28/2020 16:57,0
4523563,133124,240835,retailer,pick-up,app,7/27/2020 9:45,selesai,7/28/2020 7:07,0
4523612,137154,231114,retailer,pick-up,otc,7/27/2020 9:47,selesai,7/27/2020 9:47,0
4069500,56553,29935,retailer,pick-up,app,7/6/2020 12:36,selesai,7/7/2020 21:24,0
4069602,91873,99580,retailer,pick-up,otc,7/6/2020 12:39,selesai,7/6/2020 12:39,0
4069617,241799,1101601,retailer,pick-up,app,7/6/2020 12:39,selesai,7/7/2020 20:50,0
4375123,137180,93160,retailer,pick-up,app,7/20/2020 15:25,selesai,7/23/2020 7:46,0
4375223,1111311,18839,retailer,same-day,app,7/20/2020 15:29,selesai,7/22/2020 7:09,0
4358109,66127,181843,retailer,pick-up,app,7/20/2020 5:58,selesai,7/23/2020 11:58,0
4520172,54214,24677,retailer,same-day,app,7/27/2020 8:19,selesai,7/27/2020 18:09,0
4493375,55990,54134,retailer,same-day,app,7/25/2020 13:06,selesai,7/28/2020 9:08,0
4520283,53886,135042,retailer,pick-up,app,7/27/2020 8:22,selesai,7/31/2020 9:03,0
4604965,148405,117031,retailer,pick-up,app,7/30/2020 11:19,selesai,8/13/2020 8:37,0
4736357,206720,1107201,retailer,pick-up,app,8/5/2020 18:15,selesai,8/12/2020 12:42,0
4700661,160680,104373,retailer,same-day,app,8/4/2020 11:13,selesai,8/7/2020 9:42,0
4700675,66121,12147,retailer,next-day,app,8/4/2020 11:14,selesai,8/6/2020 14:12,0
4669916,150615,117934,retailer,pick-up,app,8/3/2020 8:33,selesai,8/3/2020 9:44,0
4721974,54022,1122683,retailer,pick-up,otc,8/5/2020 9:37,selesai,8/5/2020 9:37,0
4722035,58464,8351,retailer,pick-up,app,8/5/2020 9:38,selesai,8/7/2020 18:20,0
4722060,197027,144234,retailer,pick-up,app,8/5/2020 9:39,selesai,8/6/2020 8:09,0
4722067,54526,57145,retailer,pick-up,app,8/5/2020 9:39,selesai,8/5/2020 15:37,0
4722078,55001,17185,retailer,same-day,app,8/5/2020 9:39,selesai,8/7/2020 8:52,0
4981872,139191,832423,retailer,pick-up,otc,8/16/2020 23:45,selesai,8/16/2020 23:45,0
4981929,58641,7120,retailer,pick-up,app,8/16/2020 23:55,selesai,8/17/2020 11:46,0
4981954,53845,68664,retailer,same-day,app,8/16/2020 23:58,selesai,8/17/2020 19:57,0
4981990,57630,219835,retailer,pick-up,app,8/17/2020 0:10,selesai,8/18/2020 6:12,0
4982022,137079,88461,retailer,pick-up,app,8/17/2020 0:21,selesai,8/17/2020 12:19,0
4982029,172708,111413,retailer,next-day,app,8/17/2020 0:24,selesai,8/18/2020 18:29,0
4982540,136248,87207,retailer,pick-up,app,8/17/2020 6:11,selesai,8/17/2020 19:02,0
4982547,1151,66339,retailer,next-day,app,8/17/2020 6:12,selesai,8/24/2020 1:23,0
4982565,137919,99399,retailer,same-day,app,8/17/2020 6:14,selesai,8/19/2020 7:53,0
4982583,56639,212324,retailer,pick-up,app,8/17/2020 6:17,siap-diambil,8/17/2020 12:57,0
4982590,53989,3441,retailer,same-day,app,8/17/2020 6:18,selesai,8/18/2020 14:46,0
4068686,54737,25564,retailer,pick-up,otc,7/6/2020 12:07,selesai,7/6/2020 12:07,0
4068704,140994,107885,retailer,pick-up,app,7/6/2020 12:08,selesai,7/15/2020 10:56,0
4068718,68515,190675,retailer,pick-up,app,7/6/2020 12:08,selesai,7/11/2020 7:25,0
4374890,143450,127021,retailer,pick-up,app,7/20/2020 15:17,selesai,7/21/2020 15:48,0
4374926,140944,128444,retailer,pick-up,app,7/20/2020 15:19,selesai,7/20/2020 20:28,0
4374951,162777,223810,retailer,pick-up,otc,7/20/2020 15:20,selesai,7/20/2020 15:20,0
4375008,183958,4482,retailer,same-day,app,7/20/2020 15:21,selesai,7/23/2020 0:41,0
4526517,138579,255402,retailer,pick-up,app,7/27/2020 10:59,selesai,7/28/2020 23:19,0
4357785,150385,1096065,retailer,pick-up,app,7/20/2020 2:27,selesai,7/22/2020 12:30,0
4357796,164729,87667,retailer,pick-up,app,7/20/2020 2:59,selesai,7/21/2020 8:37,0
4357835,207938,222135,retailer,pick-up,app,7/20/2020 4:09,selesai,7/20/2020 19:15,0
4357846,57404,35106,retailer,pick-up,app,7/20/2020 4:24,selesai,7/27/2020 13:19,0
4357885,57925,3474,retailer,same-day,app,7/20/2020 4:54,selesai,7/23/2020 16:55,0
4357896,54995,1134879,retailer,same-day,app,7/20/2020 5:00,selesai,7/25/2020 17:45,0
4357903,164729,233672,retailer,pick-up,app,7/20/2020 5:03,selesai,7/21/2020 11:06,0
4357921,152326,1107831,retailer,pick-up,app,7/20/2020 5:13,selesai,7/20/2020 14:50,0
4357946,54586,4546,retailer,same-day,app,7/20/2020 5:24,selesai,7/22/2020 10:43,0
4357971,66868,212925,retailer,pick-up,app,7/20/2020 5:28,selesai,7/23/2020 17:05,0
4357978,171200,264324,retailer,pick-up,app,7/20/2020 5:31,selesai,7/21/2020 18:22,0
4357996,54049,35684,retailer,next-day,app,7/20/2020 5:36,selesai,7/22/2020 9:04,0
4358010,55275,51842,retailer,same-day,app,7/20/2020 5:38,selesai,7/27/2020 5:04,0
4358021,57925,2774,retailer,same-day,app,7/20/2020 5:41,selesai,7/21/2020 10:22,0
4358035,162055,1120542,retailer,pick-up,app,7/20/2020 5:45,selesai,7/21/2020 18:33,0
4358053,66121,1124588,retailer,pick-up,app,7/20/2020 5:49,selesai,7/20/2020 14:37,0
4358064,54995,35911,retailer,pick-up,app,7/20/2020 5:51,siap-diambil,7/20/2020 14:09,0
4358071,145016,95266,retailer,same-day,app,7/20/2020 5:52,selesai,7/22/2020 7:54,0
4358171,58210,65934,retailer,pick-up,app,7/20/2020 6:05,selesai,7/26/2020 23:59,0
4358196,56578,1110785,retailer,pick-up,app,7/20/2020 6:09,selesai,7/21/2020 7:54,0
4358214,54199,264794,retailer,pick-up,app,7/20/2020 6:11,selesai,7/23/2020 21:09,0
4358264,139640,243991,retailer,pick-up,app,7/20/2020 6:17,selesai,7/21/2020 12:31,0
4358278,54454,56586,retailer,pick-up,app,7/20/2020 6:18,selesai,7/23/2020 13:35,0
4358439,141564,112666,retailer,same-day,app,7/20/2020 6:31,selesai,7/23/2020 19:45,0
4520144,143945,203435,retailer,pick-up,app,7/27/2020 8:18,selesai,8/8/2020 9:24,0
4520212,55083,38202,retailer,pick-up,app,7/27/2020 8:21,selesai,7/29/2020 7:33,0
4520226,133124,240835,retailer,pick-up,app,7/27/2020 8:21,selesai,7/28/2020 7:13,0
4520243,144783,73324,retailer,pick-up,app,7/27/2020 8:21,selesai,7/28/2020 15:25,0
4520261,134706,159488,retailer,pick-up,app,7/27/2020 8:22,selesai,7/29/2020 6:29,0
4520293,138918,107279,retailer,pick-up,app,7/27/2020 8:23,selesai,8/1/2020 9:36,0
4520311,54020,23637,retailer,same-day,app,7/27/2020 8:23,selesai,7/28/2020 10:54,0
4495240,58508,31489,retailer,pick-up,app,7/25/2020 14:24,selesai,8/1/2020 16:20,0
4736304,208993,82183,retailer,pick-up,app,8/5/2020 18:11,selesai,8/16/2020 20:00,0
4736368,54022,238016,retailer,pick-up,otc,8/5/2020 18:15,selesai,8/5/2020 18:15,0
4700621,182304,47340,retailer,pick-up,app,8/4/2020 11:12,siap-diambil,8/13/2020 15:39,0
4721946,139433,122177,retailer,same-day,app,8/5/2020 9:36,selesai,8/8/2020 7:45,0
4721982,232688,76097,retailer,pick-up,app,8/5/2020 9:37,selesai,8/7/2020 10:38,0
4722013,160680,239325,retailer,same-day,app,8/5/2020 9:38,selesai,8/7/2020 9:36,0
4992704,61602,209757,retailer,same-day,app,8/17/2020 13:27,selesai,8/17/2020 14:35,0
4982994,56113,223686,retailer,same-day,app,8/17/2020 6:52,selesai,8/17/2020 21:31,0
4982997,220082,1181190,retailer,pick-up,app,8/17/2020 6:53,selesai,8/31/2020 13:43,0
4981926,143450,1193676,retailer,pick-up,otc,8/16/2020 23:54,selesai,8/16/2020 23:54,0
4981943,154376,1155214,retailer,pick-up,app,8/16/2020 23:57,selesai,8/17/2020 10:04,0
4981944,158147,199884,retailer,pick-up,otc,8/16/2020 23:57,selesai,8/16/2020 23:57,0
4981961,137079,80820,retailer,next-day,app,8/17/2020 0:00,selesai,8/19/2020 12:16,0
4982011,154376,1124530,retailer,pick-up,app,8/17/2020 0:15,selesai,8/18/2020 5:12,0
4982025,141689,86271,retailer,pick-up,app,8/17/2020 0:23,selesai,8/18/2020 12:34,0
4982026,135801,99488,retailer,pick-up,app,8/17/2020 0:24,selesai,8/17/2020 15:42,0
4988160,130078,77703,retailer,pick-up,app,8/17/2020 10:15,selesai,9/2/2020 7:25,0
4837297,1145,557,retailer,pick-up,app,8/10/2020 13:40,selesai,8/16/2020 12:25,0
4517454,152326,1092497,retailer,pick-up,app,7/27/2020 6:46,selesai,7/29/2020 6:29,0
4517521,150385,93748,retailer,pick-up,app,7/27/2020 6:50,selesai,7/29/2020 19:03,0
4517536,61533,637792,retailer,same-day,app,7/27/2020 6:51,selesai,7/28/2020 16:24,0
4744073,54737,32491,retailer,same-day,app,8/6/2020 8:40,selesai,8/7/2020 15:03,0
4744173,54207,6975,retailer,same-day,app,8/6/2020 8:43,selesai,8/10/2020 19:50,0
4744191,1151,650,retailer,pick-up,app,8/6/2020 8:43,siap-diambil,8/6/2020 18:26,0
4712271,155615,243584,retailer,pick-up,app,8/4/2020 18:31,selesai,8/4/2020 20:34,0
4823039,148420,73104,retailer,same-day,app,8/10/2020 5:58,selesai,8/11/2020 13:23,0
4823075,164729,1110359,retailer,pick-up,app,8/10/2020 6:01,selesai,8/13/2020 14:01,0
4823122,139137,79088,retailer,pick-up,app,8/10/2020 6:06,selesai,8/13/2020 17:40,0
4823139,137068,93553,retailer,same-day,app,8/10/2020 6:07,selesai,8/11/2020 16:40,0
4640222,133328,1135398,retailer,same-day,app,8/1/2020 11:30,selesai,8/3/2020 7:05,0
4749004,246844,114108,retailer,pick-up,app,8/6/2020 10:55,selesai,8/17/2020 17:51,0
4749021,254365,119882,retailer,pick-up,otc,8/6/2020 10:56,selesai,8/8/2020 9:18,0
4749022,136334,98332,retailer,pick-up,app,8/6/2020 10:56,selesai,8/11/2020 14:19,0
4749272,57354,253741,retailer,pick-up,app,8/6/2020 11:03,selesai,8/11/2020 7:28,0
5001178,140598,114344,retailer,same-day,app,8/18/2020 1:58,selesai,8/19/2020 12:57,0
5001227,141891,100300,retailer,pick-up,app,8/18/2020 3:18,selesai,8/21/2020 11:46,0
4982261,172574,252355,retailer,pick-up,app,8/17/2020 5:15,selesai,8/17/2020 19:05,0
4982262,66121,1124588,retailer,pick-up,app,8/17/2020 5:16,selesai,8/19/2020 9:39,0
4982293,56571,1137305,retailer,same-day,app,8/17/2020 5:23,selesai,8/18/2020 18:34,0
4982325,1101189,1134265,retailer,pick-up,app,8/17/2020 5:32,selesai,8/18/2020 14:46,0
4982361,154376,1087003,retailer,pick-up,app,8/17/2020 5:41,siap-diambil,8/25/2020 15:49,0
4982376,1093878,1135365,retailer,pick-up,app,8/17/2020 5:45,selesai,8/18/2020 11:25,0
4982393,59050,8533,retailer,pick-up,app,8/17/2020 5:49,selesai,8/22/2020 16:40,0
4982394,54307,3979,retailer,same-day,app,8/17/2020 5:49,selesai,8/17/2020 21:11,0
4978081,154514,1131613,retailer,pick-up,app,8/16/2020 17:24,selesai,8/18/2020 5:26,0
4982411,53989,236188,retailer,same-day,app,8/17/2020 5:53,selesai,8/18/2020 14:46,0
4982412,137882,138657,retailer,same-day,app,8/17/2020 5:54,selesai,8/18/2020 16:14,0
4982426,56853,59073,retailer,pick-up,app,8/17/2020 5:56,selesai,8/17/2020 19:22,0
4705956,137674,107682,retailer,pick-up,app,8/4/2020 14:04,selesai,8/11/2020 10:28,0
4706226,185886,204829,retailer,pick-up,app,8/4/2020 14:13,selesai,8/5/2020 7:12,0
4706460,55952,62308,retailer,pick-up,app,8/4/2020 14:20,selesai,8/5/2020 11:00,0
4706526,139376,110901,retailer,pick-up,app,8/4/2020 14:23,selesai,8/6/2020 18:32,0
4706549,61984,40500,retailer,pick-up,app,8/4/2020 14:24,selesai,8/31/2020 16:01,0
4980742,100534,1130479,retailer,next-day,app,8/16/2020 21:24,selesai,8/20/2020 13:10,0
4983016,137663,94997,retailer,pick-up,app,8/17/2020 6:54,selesai,8/19/2020 13:33,0
4983082,216487,87893,retailer,pick-up,app,8/17/2020 6:57,selesai,9/3/2020 10:59,0
4983141,265881,725687,retailer,pick-up,app,8/17/2020 7:01,selesai,8/18/2020 5:24,0
5190586,143945,178567,retailer,pick-up,app,8/26/2020 9:21,selesai,8/26/2020 15:40,0
5190609,137180,93160,retailer,pick-up,app,8/26/2020 9:22,siap-diambil,8/30/2020 7:10,0
4976498,62674,4441,retailer,pick-up,app,8/16/2020 15:36,selesai,8/20/2020 20:00,0
4976532,136895,70825,retailer,pick-up,app,8/16/2020 15:38,selesai,8/17/2020 7:14,0
4979831,240413,93835,retailer,pick-up,app,8/16/2020 19:41,diproses,8/16/2020 19:54,0
4979908,54616,47053,retailer,same-day,app,8/16/2020 19:52,selesai,8/17/2020 22:21,0
4979940,134664,205999,retailer,pick-up,app,8/16/2020 19:56,selesai,8/16/2020 20:41,0
4981871,136200,127142,retailer,pick-up,otc,8/16/2020 23:45,selesai,8/16/2020 23:45,0
4981880,139191,214569,retailer,pick-up,otc,8/16/2020 23:48,selesai,8/16/2020 23:48,0
4981903,131994,251013,retailer,pick-up,app,8/16/2020 23:50,selesai,8/17/2020 17:40,0
4981937,154376,227433,retailer,pick-up,app,8/16/2020 23:56,selesai,8/17/2020 10:04,0
4981971,1128921,1190849,retailer,pick-up,app,8/17/2020 0:05,selesai,8/18/2020 22:41,0
4982012,61984,1154975,retailer,same-day,app,8/17/2020 0:15,selesai,8/26/2020 15:20,0
4982037,138693,97555,retailer,pick-up,app,8/17/2020 0:31,selesai,8/23/2020 23:13,0
4069205,233815,242773,retailer,pick-up,app,7/6/2020 12:26,selesai,7/8/2020 7:12,0
4069214,227614,110521,retailer,pick-up,app,7/6/2020 12:27,selesai,7/6/2020 14:34,0
4519380,134903,190532,retailer,pick-up,app,7/27/2020 7:57,selesai,7/27/2020 13:25,0
4517399,261198,1150880,retailer,pick-up,otc,7/27/2020 6:44,selesai,7/27/2020 6:44,0
4744096,57662,63739,retailer,pick-up,app,8/6/2020 8:41,siap-diambil,8/6/2020 8:56,0
4744119,149434,79643,retailer,pick-up,app,8/6/2020 8:42,selesai,8/6/2020 16:34,0
4744219,54526,7184,retailer,next-day,app,8/6/2020 8:44,selesai,8/8/2020 12:29,0
4662370,1145,557,retailer,next-day,app,8/2/2020 18:11,selesai,8/9/2020 9:07,0
4712199,54737,24535,retailer,pick-up,otc,8/4/2020 18:26,selesai,8/4/2020 18:26,0
4712301,1093878,1117563,retailer,pick-up,app,8/4/2020 18:33,selesai,8/15/2020 0:12,0
4823010,60388,27130,retailer,same-day,app,8/10/2020 5:55,selesai,8/12/2020 7:50,0
4823012,140204,234005,retailer,pick-up,app,8/10/2020 5:55,selesai,8/21/2020 23:00,0
4823037,143918,86670,retailer,pick-up,app,8/10/2020 5:58,selesai,8/10/2020 15:14,0
4823071,137919,99399,retailer,same-day,app,8/10/2020 6:00,selesai,8/11/2020 19:20,0
4823144,140573,124684,retailer,same-day,app,8/10/2020 6:08,selesai,8/11/2020 12:16,0
4823169,57991,26879,retailer,same-day,app,8/10/2020 6:10,selesai,8/11/2020 8:25,0
4717111,55164,63232,retailer,pick-up,app,8/5/2020 6:47,selesai,8/24/2020 8:23,0
4748999,54049,27799,retailer,pick-up,app,8/6/2020 10:55,selesai,8/7/2020 13:54,0
4749099,139377,120704,retailer,pick-up,app,8/6/2020 10:58,selesai,8/8/2020 8:50,0
5001164,137919,95570,retailer,pick-up,app,8/18/2020 1:35,selesai,8/19/2020 7:32,0
5001166,138796,216312,retailer,same-day,app,8/18/2020 1:37,selesai,8/20/2020 6:48,0
4976759,1114853,44407,retailer,pick-up,app,8/16/2020 15:51,selesai,8/27/2020 15:46,0
4976991,227055,34978,retailer,pick-up,app,8/16/2020 16:06,selesai,8/16/2020 20:32,0
4982216,236598,1119568,retailer,pick-up,app,8/17/2020 4:39,selesai,8/17/2020 18:23,0
4982241,57925,225055,retailer,pick-up,app,8/17/2020 5:00,siap-diambil,8/19/2020 21:25,0
4982246,59125,545238,retailer,same-day,app,8/17/2020 5:05,konfirmasi-perubahan,8/18/2020 9:37,0
4982248,136345,701671,retailer,pick-up,app,8/17/2020 5:06,selesai,8/18/2020 9:30,0
4982271,60421,205417,retailer,pick-up,app,8/17/2020 5:19,selesai,8/29/2020 21:48,0
4982305,140204,218090,retailer,pick-up,app,8/17/2020 5:27,selesai,8/31/2020 18:32,0
4982307,56574,130355,retailer,pick-up,app,8/17/2020 5:27,siap-diambil,8/17/2020 7:12,0
4982314,137598,267056,retailer,pick-up,app,8/17/2020 5:28,selesai,8/18/2020 7:28,0
